epoch;h_accuracy;h_loss;loss;m_accuracy;m_loss;val_h_accuracy;val_h_loss;val_loss;val_m_accuracy;val_m_loss
30;0.9407117962837219;0.15768776834011078;1.773882508277893;0.38098958134651184;1.6161940097808838;0.9906250238418579;0.0444527193903923;1.3621273040771484;0.5388888716697693;1.3176745176315308
31;0.937586784362793;0.165771022439003;1.7913296222686768;0.3825520873069763;1.625558614730835;0.9826388955116272;0.06506442278623581;1.4106194972991943;0.5232638716697693;1.3455549478530884
32;0.9380208253860474;0.16869260370731354;1.76991868019104;0.3841145932674408;1.6012264490127563;0.9871527552604675;0.049867790192365646;1.3403650522232056;0.5416666865348816;1.2904971837997437
33;0.9394097328186035;0.16407087445259094;1.7564326524734497;0.3953993022441864;1.5923618078231812;0.9885416626930237;0.04373427852988243;1.312373161315918;0.5479166507720947;1.2686384916305542
34;0.9423611164093018;0.15417659282684326;1.7035449743270874;0.40980902314186096;1.5493687391281128;0.988194465637207;0.04835620895028114;1.2951867580413818;0.5666666626930237;1.2468303442001343
35;0.9451388716697693;0.14916300773620605;1.6819955110549927;0.41788193583488464;1.532832145690918;0.9902777671813965;0.0417395755648613;1.3174947500228882;0.5211805701255798;1.275755524635315
36;0.94921875;0.13726097345352173;1.6607056856155396;0.41918402910232544;1.523444652557373;0.9836805462837219;0.06005130335688591;1.3456448316574097;0.528124988079071;1.285593032836914
37;0.9488715529441833;0.14328992366790771;1.6389878988265991;0.43107637763023376;1.4956971406936646;0.9923611283302307;0.03747083246707916;1.205453634262085;0.5972222089767456;1.167982578277588
38;0.9490451216697693;0.13487820327281952;1.6166285276412964;0.43845486640930176;1.4817509651184082;0.9923611283302307;0.029066525399684906;1.201593041419983;0.5857638716697693;1.1725261211395264
39;0.9521701335906982;0.13377994298934937;1.6073640584945679;0.4346354305744171;1.473583698272705;0.9920138716697693;0.031731680035591125;1.1961292028427124;0.5965277552604675;1.164397120475769
40;0.9473090171813965;0.1404752880334854;1.6022893190383911;0.4388020932674408;1.4618136882781982;0.9895833134651184;0.03748778998851776;1.1718971729278564;0.5930555462837219;1.134408950805664
41;0.9541666507720947;0.13191083073616028;1.5528935194015503;0.4561631977558136;1.420983076095581;0.9892361164093018;0.04466855153441429;1.2203341722488403;0.5701388716697693;1.1756657361984253
42;0.949999988079071;0.1336393505334854;1.545203447341919;0.4593749940395355;1.4115642309188843;0.9913194179534912;0.0370437316596508;1.1499968767166138;0.6086805462837219;1.1129530668258667
43;0.9552083611488342;0.12686854600906372;1.5203615427017212;0.47256943583488464;1.3934921026229858;0.9906250238418579;0.036554571241140366;1.1007740497589111;0.640625;1.0642192363739014
44;0.9526041746139526;0.12755602598190308;1.499354362487793;0.4750868082046509;1.3717981576919556;0.9892361164093018;0.035924188792705536;1.1091878414154053;0.628819465637207;1.0732636451721191
45;0.9547743201255798;0.12126778811216354;1.480195164680481;0.4850694537162781;1.3589273691177368;0.9899305701255798;0.03348268195986748;1.0817159414291382;0.6309027671813965;1.0482332706451416
46;0.9554687738418579;0.12215365469455719;1.474887728691101;0.48229166865348816;1.352734088897705;0.9916666746139526;0.0347784198820591;1.021254539489746;0.6829861402511597;0.9864758253097534
47;0.9612846970558167;0.10818435996770859;1.429128885269165;0.49748262763023376;1.3209444284439087;0.9940972328186035;0.026605315506458282;1.0498461723327637;0.6451388597488403;1.0232411623001099
48;0.9575520753860474;0.1152934581041336;1.4218610525131226;0.5054687261581421;1.3065685033798218;0.9871527552604675;0.04121191054582596;1.0480138063430786;0.652430534362793;1.006801962852478
49;0.9544270634651184;0.11944913119077682;1.4124866724014282;0.5097222328186035;1.293036699295044;0.9913194179534912;0.031975265592336655;1.0315874814987183;0.6677083373069763;0.9996122717857361
50;0.9589409828186035;0.10968013107776642;1.393269419670105;0.5170139074325562;1.2835898399353027;0.996874988079071;0.017898906022310257;0.9456340074539185;0.6954861283302307;0.9277352094650269
51;0.9618055820465088;0.10884328186511993;1.3520605564117432;0.5291666388511658;1.2432174682617188;0.9934027791023254;0.026866469532251358;0.9968311786651611;0.6635416746139526;0.9699649214744568
52;0.9598958492279053;0.11065435409545898;1.3406918048858643;0.5335937738418579;1.230036973953247;0.9923611283302307;0.021846866235136986;0.9084554314613342;0.7121527791023254;0.8866085410118103
53;0.9657118320465088;0.09509721398353577;1.3150521516799927;0.5371527671813965;1.2199547290802002;0.9947916865348816;0.02472856268286705;0.9393045902252197;0.6927083134651184;0.9145756959915161
54;0.9636284708976746;0.10084547102451324;1.3033721446990967;0.546788215637207;1.2025264501571655;0.9965277910232544;0.015323002822697163;0.8468561768531799;0.7430555820465088;0.831532895565033
55;0.9689236283302307;0.09234518557786942;1.2600871324539185;0.562586784362793;1.1677415370941162;0.9937499761581421;0.02354487031698227;0.9045253396034241;0.6996527910232544;0.8809806704521179
56;0.9664930701255798;0.09380533546209335;1.261101245880127;0.5580729246139526;1.1672955751419067;0.9934027791023254;0.021604370325803757;0.8157220482826233;0.7520833611488342;0.7941177487373352
57;0.961024284362793;0.1069534420967102;1.2639820575714111;0.5651041865348816;1.157028317451477;0.9927083253860474;0.025816697627305984;0.8497979044914246;0.7322916388511658;0.8239811658859253
58;0.969531238079071;0.08974572271108627;1.2030411958694458;0.5804687738418579;1.1132956743240356;0.9927083253860474;0.023729437962174416;0.8254055380821228;0.7284722328186035;0.8016761541366577
59;0.9657986164093018;0.09354905784130096;1.2031234502792358;0.5805555582046509;1.1095740795135498;0.9951388835906982;0.01887894608080387;0.770589292049408;0.7770833373069763;0.7517105340957642
60;0.9620659947395325;0.10077667981386185;1.2055612802505493;0.5825520753860474;1.1047852039337158;0.9913194179534912;0.028246121481060982;0.8538517355918884;0.7173610925674438;0.8256057500839233
61;0.9661458134651184;0.09631363302469254;1.1702353954315186;0.597743034362793;1.073922038078308;0.9944444298744202;0.017771899700164795;0.7390376329421997;0.7690972089767456;0.7212658524513245
62;0.9639756679534912;0.09671806544065475;1.157414436340332;0.6026909947395325;1.0606964826583862;0.996874988079071;0.018714724108576775;0.768297553062439;0.7527777552604675;0.749582827091217
63;0.9724826216697693;0.08079061657190323;1.1129769086837769;0.6125867962837219;1.0321859121322632;0.9930555820465088;0.027352673932909966;0.8122341632843018;0.7413194179534912;0.7848815321922302
64;0.9651909470558167;0.0962354838848114;1.1201725006103516;0.6203992962837219;1.0239372253417969;0.9940972328186035;0.019617853686213493;0.7016744613647461;0.7888888716697693;0.6820564866065979
65;0.9684895873069763;0.08810937404632568;1.089808464050293;0.6315972208976746;1.0016992092132568;0.9975694417953491;0.010015645995736122;0.6492421627044678;0.7909722328186035;0.6392266154289246
66;0.9636284708976746;0.09614617377519608;1.0541244745254517;0.644444465637207;0.9579787254333496;0.9979166388511658;0.010701311752200127;0.6213774681091309;0.8017361164093018;0.6106761693954468
67;0.9682291746139526;0.08705051988363266;1.0514225959777832;0.6451388597488403;0.9643725156784058;0.9982638955116272;0.0104746138677001;0.6125346422195435;0.8270833492279053;0.6020599007606506
68;0.9701389074325562;0.08379846066236496;1.0146178007125854;0.6578124761581421;0.9308189153671265;0.9934027791023254;0.024237845093011856;0.6562321782112122;0.8142361044883728;0.631994366645813
69;0.9697048664093018;0.08274775743484497;0.9857702255249023;0.6698784828186035;0.9030223488807678;0.9944444298744202;0.024869302287697792;0.6326203942298889;0.8083333373069763;0.6077513098716736
70;0.9706597328186035;0.08301756531000137;0.9674170613288879;0.6742187738418579;0.8843996524810791;0.9965277910232544;0.01368971262127161;0.5530239343643188;0.8392361402511597;0.5393340587615967
71;0.9683159589767456;0.08943718671798706;0.9570630192756653;0.6822048425674438;0.8676256537437439;0.9986110925674438;0.008754911832511425;0.5392257571220398;0.8434028029441833;0.5304708480834961
72;0.9682291746139526;0.08654888719320297;0.9560978412628174;0.6816840171813965;0.8695489764213562;0.9965277910232544;0.016528094187378883;0.580714225769043;0.8201388716697693;0.5641862750053406
73;0.9700520634651184;0.08520827442407608;0.9283605217933655;0.6933159828186035;0.8431524634361267;0.996874988079071;0.01343812420964241;0.5316949486732483;0.8493055701255798;0.5182569026947021
74;0.9651909470558167;0.09766287356615067;0.9446654319763184;0.6902777552604675;0.8470029234886169;0.9972222447395325;0.014281708747148514;0.5003576278686523;0.8604166507720947;0.4860759675502777
75;0.9698784947395325;0.08079715073108673;0.8898245692253113;0.7012152671813965;0.8090276718139648;0.9954861402511597;0.015507719479501247;0.5066934823989868;0.8513888716697693;0.4911858141422272
76;0.9714409708976746;0.07859620451927185;0.8738250136375427;0.7096354365348816;0.7952286005020142;0.9986110925674438;0.009744257666170597;0.46726810932159424;0.8694444298744202;0.45752382278442383
77;0.9692708253860474;0.0844297707080841;0.867362380027771;0.7172743082046509;0.7829325199127197;0.9979166388511658;0.0066594998352229595;0.42902663350105286;0.8767361044883728;0.42236727476119995
78;0.9669271111488342;0.08808603882789612;0.8529683351516724;0.7239583134651184;0.7648821473121643;0.9989583492279053;0.008188446052372456;0.438952773809433;0.8819444179534912;0.4307640790939331
79;0.9713541865348816;0.0782669186592102;0.8096364140510559;0.7365451455116272;0.7313697934150696;0.9982638955116272;0.007576874922960997;0.3869432806968689;0.8965277671813965;0.379366397857666
80;0.96875;0.0863690972328186;0.8047431707382202;0.7433159947395325;0.7183743119239807;0.9982638955116272;0.008924641646444798;0.400046706199646;0.8951388597488403;0.3911220133304596
81;0.9747396111488342;0.07052771747112274;0.7682748436927795;0.7513889074325562;0.6977472901344299;0.9989583492279053;0.009498405270278454;0.38397836685180664;0.8972222208976746;0.37447991967201233
82;0.9711805582046509;0.08131243288516998;0.7669143676757812;0.7537326216697693;0.6856018304824829;0.9986110925674438;0.007106178440153599;0.3555667996406555;0.9107638597488403;0.34846073389053345
83;0.9711805582046509;0.08116094022989273;0.7746933102607727;0.75390625;0.6935325264930725;0.9972222447395325;0.013281949795782566;0.4299836754798889;0.8767361044883728;0.41670164465904236
84;0.9712673425674438;0.07574035227298737;0.7297301292419434;0.7659721970558167;0.6539897322654724;0.9982638955116272;0.009321959689259529;0.3125036358833313;0.925000011920929;0.3031816780567169
85;0.9738715291023254;0.07420691102743149;0.6991351842880249;0.7768229246139526;0.6249282956123352;0.9989583492279053;0.007174240425229073;0.309619277715683;0.9208333492279053;0.30244508385658264
86;0.9689236283302307;0.08310515433549881;0.7263084650039673;0.7692708373069763;0.6432033181190491;0.9947916865348816;0.01639680005609989;0.3472946286201477;0.9118055701255798;0.3308977484703064
87;0.972743034362793;0.07596859335899353;0.6945813298225403;0.7792534828186035;0.6186131238937378;0.9954861402511597;0.014191526919603348;0.3190528452396393;0.9211805462837219;0.3048613369464874
88;0.971875011920929;0.0767524465918541;0.6756241917610168;0.7877604365348816;0.5988718271255493;0.996874988079071;0.012067951261997223;0.2751051187515259;0.9347222447395325;0.26303714513778687
89;0.9756076335906982;0.06812233477830887;0.6374329924583435;0.7979166507720947;0.5693105459213257;0.9979166388511658;0.00824508536607027;0.2570928633213043;0.9392361044883728;0.2488478124141693
90;0.9742187261581421;0.07304312288761139;0.6211830973625183;0.8084201216697693;0.5481400489807129;0.9944444298744202;0.017514875158667564;0.3013896048069;0.9208333492279053;0.2838747799396515
91;0.9728298783302307;0.07672547549009323;0.6237574815750122;0.8079861402511597;0.5470320582389832;0.9986110925674438;0.006369227077811956;0.23324307799339294;0.953125;0.22687393426895142
92;0.9707465171813965;0.08027930557727814;0.6228281855583191;0.808680534362793;0.542548656463623;0.996180534362793;0.012118980288505554;0.25911739468574524;0.9427083134651184;0.24699844419956207
93;0.9723090529441833;0.07496967911720276;0.6084544062614441;0.8129340410232544;0.533484935760498;0.9986110925674438;0.008282874710857868;0.21236345171928406;0.9565972089767456;0.20408056676387787
94;0.9738715291023254;0.07157695293426514;0.5814825892448425;0.8219618201255798;0.5099056363105774;0.9986110925674438;0.009200318716466427;0.22709675133228302;0.949999988079071;0.2178964465856552
95;0.9724826216697693;0.07266000658273697;0.5711180567741394;0.8257812261581421;0.49845802783966064;0.9989583492279053;0.00735598336905241;0.21011413633823395;0.9496527910232544;0.20275817811489105
96;0.9732638597488403;0.07384247332811356;0.5548232793807983;0.8290798664093018;0.48098140954971313;0.9986110925674438;0.008078138343989849;0.20589950680732727;0.953125;0.19782140851020813
97;0.9723090529441833;0.0773017629981041;0.563388466835022;0.8291666507720947;0.48608627915382385;0.996874988079071;0.009990698657929897;0.20889653265476227;0.9545139074325562;0.1989058554172516
98;0.9738715291023254;0.073153056204319;0.5362164378166199;0.8392361402511597;0.4630630612373352;0.9986110925674438;0.00788785982877016;0.19025075435638428;0.956250011920929;0.18236282467842102
99;0.9751735925674438;0.07160213589668274;0.5128169059753418;0.8470486402511597;0.44121497869491577;0.9982638955116272;0.007343561854213476;0.18076488375663757;0.9597222208976746;0.17342132329940796
100;0.9743055701255798;0.07464346289634705;0.5071890354156494;0.846875011920929;0.43254542350769043;0.9986110925674438;0.006842247676104307;0.17242088913917542;0.9607638716697693;0.165578693151474
101;0.9736979007720947;0.07154020667076111;0.48809540271759033;0.855381965637207;0.4165550768375397;0.987500011920929;0.03906965255737305;0.2701753079891205;0.9416666626930237;0.23110580444335938
102;0.9724826216697693;0.07717675715684891;0.5208441019058228;0.8451389074325562;0.4436676800251007;0.9972222447395325;0.010140376165509224;0.15875446796417236;0.9680555462837219;0.1486140638589859
103;0.9753472208976746;0.06869237869977951;0.4601028561592102;0.8642361164093018;0.39141061902046204;0.9986110925674438;0.005962265655398369;0.14134033024311066;0.9694444537162781;0.13537804782390594
104;0.9767361283302307;0.06228895112872124;0.4421667456626892;0.8700520992279053;0.37987759709358215;0.9975694417953491;0.008830808103084564;0.14501170814037323;0.9736111164093018;0.13618089258670807
105;0.9754340052604675;0.06628993153572083;0.4458593726158142;0.8676215410232544;0.37956929206848145;0.996874988079071;0.009887711144983768;0.133625790476799;0.9767361283302307;0.12373805791139603
106;0.9747396111488342;0.07078805565834045;0.43567216396331787;0.8752604126930237;0.36488422751426697;0.9989583492279053;0.010602538473904133;0.1872788816690445;0.9524305462837219;0.17667627334594727
107;0.9722222089767456;0.07621335983276367;0.450797438621521;0.867968738079071;0.3745843172073364;0.9989583492279053;0.0069363960064947605;0.1231931820511818;0.9750000238418579;0.11625679582357407
108;0.9762153029441833;0.0679556131362915;0.4368952512741089;0.8705729246139526;0.3689395785331726;0.9979166388511658;0.008243532851338387;0.11670181155204773;0.9770833253860474;0.10845831036567688
109;0.976475715637207;0.06440640985965729;0.4037347435951233;0.8832465410232544;0.3393283784389496;1.0;0.00501068402081728;0.10824529826641083;0.9809027910232544;0.10323463380336761
110;0.9767361283302307;0.06564115732908249;0.4064180254936218;0.8814235925674438;0.3407767117023468;0.9979166388511658;0.010223577730357647;0.14676202833652496;0.965624988079071;0.13653846085071564
111;0.9798611402511597;0.05790359526872635;0.38826319575309753;0.8876736164093018;0.3303592801094055;0.9993055462837219;0.004696013405919075;0.1009771004319191;0.9781249761581421;0.09628109633922577
112;0.9748263955116272;0.06973271071910858;0.41964370012283325;0.8795138597488403;0.3499107360839844;0.9989583492279053;0.005812506657093763;0.09369877725839615;0.9840278029441833;0.0878862664103508
113;0.976649284362793;0.06892399489879608;0.40511757135391235;0.8825520873069763;0.33619341254234314;0.9986110925674438;0.007600361946970224;0.11228601634502411;0.9770833253860474;0.10468568652868271
114;0.9769965410232544;0.06432490795850754;0.3738282024860382;0.8941840529441833;0.3095034658908844;0.9989583492279053;0.005376875400543213;0.10243992507457733;0.9777777791023254;0.09706303477287292
115;0.9785590171813965;0.0631842315196991;0.3784606456756592;0.8917534947395325;0.31527629494667053;0.9986110925674438;0.010520257987082005;0.09441632032394409;0.9868055582046509;0.08389607071876526
116;0.9784722328186035;0.06210160255432129;0.36887818574905396;0.8955729007720947;0.30677658319473267;0.9982638955116272;0.00865578930824995;0.0878288596868515;0.9847221970558167;0.07917308807373047
117;0.9759548902511597;0.06634852290153503;0.3581920266151428;0.8988715410232544;0.2918437421321869;0.9958333373069763;0.018231896683573723;0.10930626094341278;0.9777777791023254;0.0910743698477745
118;0.9771701097488403;0.0642237588763237;0.35017943382263184;0.9012152552604675;0.2859554886817932;0.9979166388511658;0.007352984510362148;0.0827459767460823;0.9857639074325562;0.07539302855730057
119;0.9744791388511658;0.07100839912891388;0.36293068528175354;0.9021701216697693;0.2919221818447113;0.9972222447395325;0.00751296803355217;0.09926798194646835;0.9781249761581421;0.09175501018762589
120;0.9778645634651184;0.06287728995084763;0.34373316168785095;0.9057291746139526;0.28085583448410034;0.9972222447395325;0.010842567309737206;0.1191939041018486;0.9701389074325562;0.10835134983062744
121;0.9772569537162781;0.06222282350063324;0.32381895184516907;0.9094617962837219;0.26159608364105225;0.9986110925674438;0.0061255814507603645;0.06450169533491135;0.9906250238418579;0.05837612226605415
122;0.9797742962837219;0.05559447780251503;0.3101603090763092;0.9151041507720947;0.25456592440605164;0.9975694417953491;0.007251674775034189;0.08063185214996338;0.984375;0.07338016480207443
123;0.9763020873069763;0.0659983828663826;0.30792737007141113;0.9171006679534912;0.24192911386489868;0.9986110925674438;0.006810818333178759;0.06830418109893799;0.9878472089767456;0.061493370682001114
124;0.9742187261581421;0.07093599438667297;0.34282225370407104;0.9058159589767456;0.27188634872436523;1.0;0.004855349659919739;0.07132828235626221;0.9857639074325562;0.06647290289402008
125;0.975781261920929;0.06289065629243851;0.3201482892036438;0.9097222089767456;0.25725772976875305;0.9986110925674438;0.007401806302368641;0.07007824629545212;0.9854166507720947;0.06267644464969635
126;0.9860243201255798;0.04225808009505272;0.22753077745437622;0.9407986402511597;0.18527276813983917;0.9996528029441833;0.001966489478945732;0.0300833098590374;0.9982638955116272;0.028116822242736816
127;0.9854166507720947;0.0428478941321373;0.21064473688602448;0.9459201097488403;0.16779682040214539;1.0;0.0018768400186672807;0.029806511476635933;0.9979166388511658;0.027929669246077538
128;0.9861111044883728;0.042011067271232605;0.199160635471344;0.9494791626930237;0.1571495085954666;0.9993055462837219;0.003333988133817911;0.026091493666172028;0.9989583492279053;0.022757504135370255
129;0.984288215637207;0.043480005115270615;0.20408877730369568;0.9473958611488342;0.16060887277126312;1.0;0.0018006307072937489;0.023419078439474106;0.9996528029441833;0.021618446335196495
130;0.9863715171813965;0.04032789170742035;0.18926827609539032;0.9539930820465088;0.14894047379493713;1.0;0.0016573172761127353;0.023533819243311882;0.9986110925674438;0.021876512095332146
131;0.9868055582046509;0.03884455934166908;0.19146762788295746;0.9503472447395325;0.15262310206890106;1.0;0.0013699166011065245;0.024069564417004585;0.9979166388511658;0.022699644789099693
132;0.9855034947395325;0.04028191789984703;0.1895304173231125;0.9497395753860474;0.14924854040145874;0.9996528029441833;0.002371795941144228;0.024253856390714645;0.9982638955116272;0.021882064640522003
133;0.9869791865348816;0.035742491483688354;0.18574829399585724;0.9513888955116272;0.1500057578086853;0.9996528029441833;0.0015180400805547833;0.019362742081284523;0.9989583492279053;0.017844699323177338
134;0.9864583611488342;0.04051113501191139;0.17988285422325134;0.9549478888511658;0.13937173783779144;0.9996528029441833;0.0022960209753364325;0.024066908285021782;0.9986110925674438;0.021770892664790154
135;0.987500011920929;0.03766068443655968;0.19236986339092255;0.9503472447395325;0.15470914542675018;1.0;0.0018670232966542244;0.019671551883220673;0.9996528029441833;0.017804531380534172
136;0.9862847328186035;0.03983787074685097;0.18402165174484253;0.9524305462837219;0.14418374001979828;0.9996528029441833;0.0021578490268439054;0.020102759823203087;0.9993055462837219;0.017944909632205963
137;0.9840278029441833;0.042528264224529266;0.17813606560230255;0.9580729007720947;0.1356077492237091;1.0;0.0025879275053739548;0.022229276597499847;0.9982638955116272;0.019641347229480743
138;0.9884548783302307;0.032654523849487305;0.1431920826435089;0.9651041626930237;0.11053750663995743;1.0;0.0007957714842632413;0.011007079854607582;1.0;0.010211308486759663
139;0.9914930462837219;0.028445757925510406;0.1287960410118103;0.9696180820465088;0.10035032778978348;1.0;0.0005828618304803967;0.011175811290740967;0.9996528029441833;0.010592950507998466
140;0.9912326335906982;0.026396363973617554;0.119545578956604;0.9719617962837219;0.09314930438995361;1.0;0.0005107465549372137;0.014044083654880524;0.9989583492279053;0.013533332385122776
141;0.9905381798744202;0.02728630229830742;0.12384357303380966;0.9698784947395325;0.09655725955963135;1.0;0.0006795421941205859;0.0093830656260252;1.0;0.008703521452844143
142;0.9905381798744202;0.026192503049969673;0.1172037348151207;0.9714409708976746;0.0910111516714096;1.0;0.0007815263234078884;0.008324902504682541;1.0;0.007543377112597227
143;0.9909722208976746;0.026099510490894318;0.11119934916496277;0.9743923544883728;0.08509979397058487;1.0;0.0007168385782279074;0.00869771372526884;1.0;0.007980870082974434
144;0.9901041388511658;0.027208862826228142;0.12426233291625977;0.9705728888511658;0.09705355018377304;1.0;0.0006592048448510468;0.007667485158890486;1.0;0.007008281536400318
145;0.992100715637207;0.025676274672150612;0.1181645616889;0.9709201455116272;0.09248833358287811;1.0;0.0006810774211771786;0.007974006235599518;1.0;0.00729293143376708
146;0.9910590052604675;0.027522068470716476;0.11633170396089554;0.9730034470558167;0.08880973607301712;1.0;0.0007325881160795689;0.008715183474123478;0.9996528029441833;0.007982599548995495
147;0.9899305701255798;0.029871616512537003;0.11854181438684464;0.9733507037162781;0.08867020159959793;1.0;0.0007105557597242296;0.0071555026806890965;1.0;0.006444945465773344
148;0.9919270873069763;0.022715363651514053;0.11136649549007416;0.972743034362793;0.08865111321210861;1.0;0.0005911520565859973;0.00929892435669899;1.0;0.008707777597010136
149;0.9907985925674438;0.02828104794025421;0.11150015890598297;0.9750868082046509;0.08321915566921234;1.0;0.0007427314994856715;0.008112975396215916;1.0;0.0073702409863471985
150;0.9914930462837219;0.026256468147039413;0.11264125257730484;0.9733507037162781;0.08638475835323334;1.0;0.0006599085754714906;0.006866122595965862;1.0;0.006206212565302849
151;0.9916666746139526;0.02384096197783947;0.10928569734096527;0.9748263955116272;0.08544468134641647;1.0;0.00043180870125070214;0.006802472751587629;0.9996528029441833;0.00637066550552845
152;0.9918403029441833;0.02564057521522045;0.11197441071271896;0.9730902910232544;0.08633378893136978;1.0;0.0004981631063856184;0.007415746804326773;1.0;0.006917583290487528
153;0.9911458492279053;0.027574846521019936;0.1065097376704216;0.9763020873069763;0.07893489301204681;1.0;0.00040153844747692347;0.008399870246648788;1.0;0.0079983314499259
